Age,Workclass,Fnlwgt,Education,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,Y
36,6,28996,9,6,14,3,5,1,0,0,40,19,0
32,3,160634,13,6,5,3,5,1,0,0,60,19,0
37,3,222450,7,5,15,1,5,1,0,0,40,28,0
36,1,180419,9,6,5,3,5,1,0,0,45,19,0
64,3,116084,9,6,12,3,5,1,2635,0,40,19,0
17,3,202521,6,4,15,5,5,1,0,0,15,19,0
23,3,186014,10,4,7,5,5,0,0,0,15,19,0
40,3,88368,10,1,7,2,5,0,914,0,40,19,0
42,4,190044,13,6,2,3,5,1,15024,0,50,19,1
37,7,35330,9,6,15,3,5,1,0,0,42,19,0
35,2,84848,10,4,1,2,5,0,0,0,40,19,0
56,7,176280,9,1,15,6,5,1,0,0,50,19,0
52,3,145271,13,6,12,3,2,1,0,0,40,19,0
37,6,108320,13,6,11,3,5,1,0,0,45,19,1
48,4,106377,16,6,13,3,5,1,0,0,65,19,1
24,3,258730,9,1,15,5,5,0,0,0,40,22,0
33,3,58305,11,6,12,3,5,1,0,0,40,19,0
39,3,341672,11,6,11,3,2,1,0,0,40,21,0
34,3,176648,9,1,7,6,4,1,0,0,42,19,0
24,5,32616,13,1,10,6,5,0,0,0,40,19,0
23,3,481175,10,4,2,5,1,1,0,0,24,36,0
49,3,187454,9,6,6,3,5,1,99999,0,65,19,1
18,3,25837,9,4,15,6,5,1,0,0,25,19,0
20,3,385077,8,4,8,5,5,1,0,0,40,19,0
54,3,68985,14,6,6,3,5,1,0,0,55,19,1
19,3,181572,10,4,7,5,5,1,0,0,40,19,0
53,3,23698,9,6,12,3,5,1,0,0,46,19,1
34,5,268127,8,2,10,2,4,0,0,0,40,19,0
28,3,162298,9,4,12,5,5,1,0,0,40,19,0
35,3,144608,9,6,8,3,5,1,0,0,40,19,0
20,3,250630,10,4,6,6,5,0,0,0,20,19,0
31,3,150441,10,1,7,6,5,0,0,0,50,19,0
37,3,189251,16,2,13,2,5,0,0,0,40,19,0
64,3,260082,8,6,12,3,5,1,0,0,40,42,0
42,3,139126,10,6,11,3,5,1,0,0,40,19,1
27,3,50132,10,1,6,6,5,1,0,0,50,19,0
36,7,167691,10,4,15,2,5,0,0,0,50,19,0
36,3,77820,10,6,12,3,5,1,0,0,40,19,1
23,3,156513,9,4,1,5,4,1,0,0,40,19,0
46,3,248059,9,6,12,3,5,1,3464,0,40,19,0
24,3,283092,7,4,12,6,4,1,0,0,35,15,0
22,3,175883,9,4,7,5,5,0,0,0,40,19,0
62,3,232308,13,6,2,3,5,1,0,0,40,19,1
19,3,269991,9,4,15,5,5,1,0,0,40,32,0
20,3,305446,9,4,15,5,5,1,0,0,30,19,0
47,3,120781,14,6,2,3,2,1,15024,0,40,25,1
57,3,78707,9,4,7,5,5,0,0,0,40,19,0
19,3,351802,9,4,8,5,5,1,0,0,35,19,0
37,6,196529,14,6,13,4,5,0,0,0,45,19,1
35,1,175769,9,6,6,3,5,1,0,0,65,19,1
17,3,153021,8,4,6,5,5,0,0,0,20,19,0
36,6,331902,10,1,7,2,5,0,0,0,35,19,0
50,3,279461,10,6,14,3,5,1,0,0,40,19,1
35,3,145704,9,6,13,4,5,0,3942,0,35,19,0
27,4,205499,16,4,13,6,5,1,0,0,77,19,0
28,3,293926,9,6,12,3,5,1,0,1740,30,19,0
29,7,69132,15,1,13,6,5,1,99999,0,60,19,1
25,3,113099,9,2,12,6,4,1,0,0,40,19,0
47,1,206947,12,7,2,6,5,0,0,0,67,19,0
29,4,159782,14,6,13,4,5,0,0,0,45,19,1
19,3,410543,9,4,7,6,5,0,0,0,40,19,0
49,3,34446,10,6,14,3,5,1,0,0,40,19,0
31,3,209101,15,6,13,3,5,1,0,0,25,19,1
43,2,95902,12,6,13,4,4,0,0,0,40,19,0
56,7,214323,7,6,12,3,5,1,0,0,40,19,0
42,3,236323,9,1,12,2,5,0,0,0,40,19,0
45,2,201127,10,6,13,3,5,1,0,0,56,19,1
40,3,142886,13,7,2,2,5,0,0,0,40,19,0
44,3,77313,10,1,7,2,5,0,0,0,38,19,0
17,5,212125,6,4,10,5,5,0,0,0,20,19,0
36,3,187098,9,1,7,2,5,0,0,0,40,19,0
19,3,196857,10,4,6,5,5,0,0,0,20,19,0
53,6,155314,9,6,7,4,5,0,0,0,40,19,1
72,7,203289,10,6,12,3,5,1,0,0,35,19,0
46,3,117059,11,6,14,3,3,1,0,0,60,19,0
33,3,178587,10,2,13,2,5,0,0,0,37,19,0
22,3,82393,5,4,1,5,2,1,0,0,40,21,0
17,5,145258,7,4,10,1,5,0,0,0,25,19,0
41,3,185145,9,6,11,3,5,1,0,0,45,25,1
46,3,72896,5,6,8,3,5,1,0,0,43,19,0
33,3,134886,9,4,6,5,5,0,0,0,20,19,0
32,3,223212,1,6,8,3,5,1,0,0,40,6,0
52,7,174752,9,1,12,6,5,1,0,0,40,19,0
27,3,230563,9,4,7,5,5,0,0,0,40,19,0
48,4,353824,9,6,9,3,5,1,0,0,72,19,1
22,3,117363,10,4,7,6,5,0,0,0,35,19,0
25,3,285367,9,1,15,6,5,1,0,0,50,19,0
60,5,139391,9,6,10,3,5,1,0,0,42,19,0
38,3,198170,11,6,6,3,5,1,0,0,40,19,0
37,3,38948,9,6,14,3,5,1,0,0,50,19,0
49,3,188515,10,1,7,2,5,0,0,0,40,19,0
40,7,177810,13,6,12,3,5,1,0,0,30,19,0
48,3,188432,9,6,8,3,5,1,3103,0,46,19,1
31,3,178506,10,4,7,2,4,0,0,0,40,19,0
40,7,129298,9,6,15,3,5,1,0,0,45,19,0
25,3,165315,9,1,6,2,5,0,0,0,37,19,0
68,3,117236,13,6,2,3,5,1,20051,0,45,19,1
18,5,172214,9,4,10,5,4,0,0,0,20,19,0
19,3,63434,8,4,5,5,5,0,0,0,30,19,0
35,1,140854,9,4,14,6,5,1,0,0,60,19,0
28,3,133043,9,1,7,2,5,0,0,0,50,19,0
53,3,113176,9,1,6,6,5,0,2597,0,40,19,0
33,3,259301,10,6,14,3,5,1,0,0,41,19,0
20,3,196643,9,4,1,5,5,1,0,0,40,19,0
45,7,364365,13,4,6,6,5,0,0,0,35,19,0
36,3,269318,13,6,2,3,5,1,0,0,50,19,1
34,3,108454,10,6,2,3,5,1,0,0,45,19,0
32,3,171637,10,4,7,5,5,0,0,0,40,19,0
19,3,183589,10,4,14,5,5,1,0,0,25,19,0
24,3,107801,9,4,7,5,5,0,0,0,40,19,0
34,3,179877,10,6,8,3,5,1,0,0,40,19,1
32,3,168981,9,4,7,1,5,0,0,0,35,19,0
37,3,120590,9,6,12,3,5,1,0,0,45,19,1
31,3,310773,10,2,6,2,5,0,0,0,40,6,0
21,3,197050,10,4,15,5,5,0,0,0,35,19,0
47,3,159726,9,6,14,3,5,1,0,0,85,19,1
23,3,210797,10,6,12,3,5,1,0,0,40,19,0
33,3,55291,14,6,2,3,5,1,0,0,40,19,1
60,5,141221,13,6,10,3,2,1,0,2163,25,30,0
17,3,276718,9,4,7,5,5,1,0,0,20,19,0
67,3,336163,9,6,1,3,5,1,0,0,24,19,0
57,3,112840,14,6,13,3,5,1,0,0,55,19,1
17,3,165918,7,4,1,5,5,1,0,0,20,36,0
53,3,165745,9,6,12,3,5,1,0,0,40,19,0
25,7,259299,10,6,12,3,5,1,3103,0,50,19,1
24,4,197731,9,6,14,3,5,1,0,0,49,19,1
48,7,197702,10,6,14,3,5,1,0,0,40,19,0
51,3,162238,14,6,2,3,5,1,0,1887,47,19,1
38,3,213260,9,2,9,6,4,1,0,0,40,19,0
51,3,53833,9,6,13,3,5,1,0,0,46,19,1
18,3,89419,9,4,11,5,5,0,0,0,10,19,0
23,3,119704,10,2,6,2,5,0,0,0,40,19,0
42,3,433170,10,6,12,3,5,1,0,0,60,19,1
34,3,182714,9,2,15,6,5,0,0,0,35,25,0
39,3,172538,9,4,8,2,5,1,0,0,40,19,0
20,5,220115,9,4,10,5,5,1,0,0,12,19,0
39,3,158956,10,4,15,2,4,0,0,0,40,19,0
21,7,25631,10,4,5,5,5,1,0,0,40,19,0
26,3,476558,4,4,12,6,5,1,0,0,40,6,0
54,2,35576,10,6,12,3,5,1,0,0,40,19,0
34,3,203463,10,1,6,6,5,0,0,0,40,19,0
32,4,317647,9,4,14,5,5,1,0,0,40,19,0
59,7,170411,4,6,14,3,5,1,0,0,40,19,0
24,5,174182,7,6,10,4,1,0,0,0,24,19,0
54,3,220055,13,7,6,2,5,0,0,0,40,19,0
54,3,231482,13,6,2,3,5,1,0,0,40,19,0
67,3,335979,9,7,6,6,5,0,991,0,18,19,0
33,3,279173,9,6,13,3,5,1,0,0,60,19,0
37,3,89559,9,6,7,4,5,0,0,0,40,19,0
47,3,161950,13,1,15,6,5,0,0,0,25,38,0
51,3,131068,9,1,15,6,5,0,0,0,40,19,0
45,3,219632,9,6,14,3,5,1,0,0,40,19,0
19,3,175507,9,4,15,6,5,0,0,0,30,19,0
58,1,182062,16,6,13,3,5,1,0,0,24,19,1
27,3,287476,9,4,12,6,4,1,3325,0,40,19,0
36,3,206253,10,4,15,6,5,0,0,1617,40,19,0
20,5,189203,12,4,10,6,5,1,0,0,40,19,0
51,3,21698,9,4,7,6,5,0,0,0,40,19,0
45,7,328051,14,4,13,6,5,0,0,0,60,19,0
32,3,356689,9,1,7,2,5,1,3887,0,40,19,0
59,3,121865,9,1,15,6,4,0,0,0,40,19,0
45,7,420986,13,6,13,3,5,1,0,0,40,19,1
43,5,218558,9,6,10,3,5,1,0,0,40,19,0
54,3,288992,6,1,13,2,5,1,14344,0,68,19,1
20,5,189740,10,4,10,5,5,0,0,0,32,19,0
29,6,188909,13,4,13,5,4,0,0,0,42,19,0
28,3,213081,7,4,15,6,4,0,0,0,40,15,0
18,7,157131,7,4,6,5,5,0,0,0,40,19,0
49,3,98010,13,1,13,6,5,0,0,0,50,19,0
46,3,207677,9,1,12,6,5,1,0,0,30,19,0
58,5,361870,9,6,10,3,4,1,0,0,30,19,0
56,3,266091,13,4,13,6,5,0,0,0,45,6,0
41,3,106627,12,1,2,2,4,0,0,0,50,19,0
50,1,167793,15,6,13,3,5,1,0,2415,60,19,1
74,7,206682,10,6,13,3,5,1,0,1648,35,19,0
30,3,243165,9,6,2,3,5,1,0,0,40,19,0
62,3,201928,9,7,12,2,4,0,0,0,40,19,0
19,3,128346,9,4,8,5,5,0,0,0,40,19,0
29,3,197288,9,6,7,4,4,0,0,0,40,19,0
20,5,169184,10,4,10,1,4,0,0,0,40,19,0
36,3,245521,4,6,5,3,5,1,0,0,35,6,0
36,3,129591,9,4,15,6,5,1,0,0,40,19,0
51,6,47415,12,6,7,4,5,0,0,1628,30,19,0
37,7,188563,10,6,2,3,5,1,4386,0,50,19,1
29,7,184710,9,6,12,3,5,1,0,0,40,19,0
17,3,63734,6,4,1,5,5,1,0,0,20,19,0
18,3,111256,9,4,7,5,5,0,0,0,20,19,0
40,1,111483,13,4,13,5,5,1,0,0,40,19,0
26,1,266639,13,4,7,6,5,0,0,0,40,19,0
42,7,93853,10,6,12,3,5,1,0,0,45,19,0
32,3,184207,9,1,12,6,5,1,0,0,40,19,0
33,3,238002,5,6,14,1,5,1,0,0,40,6,0
28,5,30237,10,4,10,2,5,0,0,0,40,19,0
43,3,196545,13,6,8,3,5,1,0,1902,40,19,1
47,3,144844,9,6,12,3,5,1,0,0,40,19,0
37,3,280500,10,4,11,5,4,0,0,0,40,19,0
73,5,135601,13,6,10,3,5,1,0,0,10,19,0
37,3,409189,9,6,15,3,5,1,0,0,30,6,0
50,3,23686,10,6,7,1,5,0,0,0,35,19,1
19,3,229756,9,4,6,5,5,1,0,0,50,19,0
32,6,95530,10,6,15,3,5,1,0,0,40,19,0
44,6,73199,11,1,11,2,2,1,0,0,40,19,0
20,3,196745,10,4,15,5,5,0,0,0,16,19,0
29,3,79481,10,4,11,6,5,0,0,0,40,19,0
21,5,116934,10,4,10,5,5,0,0,0,40,19,0
34,3,100950,11,4,13,2,5,0,0,0,40,38,0
44,6,56651,13,6,2,3,5,1,0,0,52,19,0
18,3,186954,7,4,15,5,5,0,0,0,20,19,0
22,3,264874,10,4,11,1,5,0,0,0,40,19,0
39,4,183092,16,1,13,6,5,0,0,0,40,19,1
26,6,273399,10,4,9,6,5,1,0,0,40,36,0
29,5,142443,13,6,10,3,5,1,0,0,25,19,0
21,3,177526,10,4,15,5,5,1,0,0,40,19,0
49,6,31267,13,6,13,3,5,1,0,0,50,19,0
24,3,321666,12,4,8,5,5,1,0,0,20,19,0
26,3,331861,13,4,2,6,5,1,0,0,60,25,0
25,3,283515,10,4,9,6,5,1,0,0,60,19,0
30,3,54608,12,6,13,3,5,1,0,0,40,19,0
52,3,162238,13,6,13,3,5,1,0,0,38,19,1
30,3,175931,9,6,12,3,5,1,0,0,40,19,0
20,3,236804,9,4,7,6,5,1,0,0,40,19,0
31,3,168782,9,1,1,6,5,1,0,0,40,19,0
44,3,227065,13,6,2,3,5,1,0,0,40,19,1
46,1,285335,10,6,6,3,5,1,0,0,60,19,1
31,3,259705,9,4,5,5,5,0,0,0,40,19,0
57,3,24384,4,7,15,6,5,0,0,0,10,19,0
58,3,322013,9,6,12,3,5,1,0,0,40,19,0
41,3,49797,9,6,12,3,5,1,0,0,40,19,0
23,3,52566,9,4,7,6,5,0,0,0,40,19,0
47,3,266275,9,1,15,2,5,0,0,0,40,19,0
72,7,285408,15,6,13,3,5,1,0,2246,28,19,1
26,7,177858,13,1,2,6,5,1,0,1876,38,19,0
45,2,183804,10,4,7,5,5,1,0,0,40,19,0
48,3,107231,15,6,2,3,5,1,99999,0,50,19,1
23,3,173679,10,4,1,6,5,1,0,0,40,19,0
20,6,163965,9,4,15,2,4,0,0,0,40,19,0
18,3,173585,7,4,15,5,5,1,0,0,15,36,0
27,3,172009,13,4,2,6,5,0,0,0,40,19,0
25,3,44363,9,4,1,6,5,1,0,0,35,19,0
45,3,246392,9,4,3,2,4,0,0,0,30,19,0
53,3,167033,10,4,2,6,4,0,0,0,40,19,0
54,3,143822,10,6,12,3,5,1,0,0,45,19,1
41,3,37869,9,6,6,3,5,1,0,1902,40,19,1
23,3,447488,5,4,8,1,5,1,0,0,35,6,0
17,3,239346,6,4,15,5,5,1,0,0,18,19,0
42,3,245975,9,6,12,3,5,1,0,0,40,19,0
61,3,34632,8,5,13,6,5,1,0,0,40,19,0
57,3,121362,10,7,7,2,5,0,0,2258,38,19,1
21,4,24008,10,4,12,5,5,1,0,0,35,19,0
44,3,165492,10,6,6,3,5,1,0,0,40,19,1
48,3,326048,12,1,15,6,5,1,0,0,44,19,0
46,3,250821,15,1,5,2,5,1,0,0,48,19,0
37,7,154641,9,4,5,6,5,1,0,0,86,19,0
35,3,198202,9,4,2,6,5,0,0,0,54,19,0
27,6,170504,13,4,14,6,5,0,0,0,40,19,0
28,3,191342,10,4,6,6,1,1,0,0,40,39,0
19,3,238969,9,4,1,5,5,1,0,0,10,19,0
63,7,344128,13,6,6,3,5,1,0,0,50,19,1
69,5,148694,9,1,10,6,5,0,0,0,40,19,0
69,5,180187,12,7,10,6,5,0,0,0,6,41,0
36,4,168894,11,5,9,5,5,0,0,0,40,38,0
20,3,203263,8,4,15,5,5,1,0,0,35,19,0
28,4,89564,13,6,9,3,5,1,0,0,50,19,0
58,3,97562,9,6,6,4,5,0,0,0,38,19,0
48,3,336540,9,6,6,3,5,1,0,0,40,19,0
39,3,139647,10,1,2,2,5,0,0,0,56,19,0
38,3,160192,9,6,12,3,5,1,0,2051,44,19,0
50,6,320386,12,1,13,6,5,0,0,0,40,19,0
35,3,32126,13,4,13,6,5,0,0,0,40,19,0
45,7,275445,13,1,2,2,5,1,0,0,50,19,0
38,1,54953,10,6,12,3,5,1,0,0,38,19,0
54,3,103580,12,1,2,2,5,0,0,0,55,19,1
42,3,245565,13,4,13,5,5,0,0,0,12,31,0
32,3,39223,6,2,12,2,4,0,0,0,40,25,0
55,4,117357,16,6,13,3,2,1,0,0,70,25,1
63,3,207385,10,6,6,3,5,1,0,0,30,19,0
21,3,355287,5,4,8,6,5,1,0,0,48,6,0
62,5,141218,14,6,10,3,5,1,0,0,30,19,1
46,6,207677,13,6,9,3,5,1,0,0,40,19,1
43,3,102114,10,4,7,2,4,0,0,0,40,19,0
35,7,60269,9,6,2,3,5,1,0,0,60,19,0
37,3,278632,5,6,14,3,5,1,0,0,40,19,0
51,3,355551,9,4,12,2,5,0,0,0,45,6,0
45,3,246891,13,6,2,3,5,1,0,0,72,1,1
19,3,124486,8,4,15,5,5,1,0,1602,20,19,0
61,5,202106,9,6,10,3,5,1,0,1902,40,19,1
61,3,191417,5,7,2,6,4,1,0,0,65,19,0
21,3,184543,9,4,6,6,5,0,0,0,40,19,0
45,3,122206,9,6,14,3,5,1,0,0,40,19,0
38,3,229015,13,6,2,3,5,1,0,0,50,19,1
28,3,130067,13,6,13,4,5,0,0,0,40,19,1
40,6,306495,13,6,13,3,5,1,0,0,35,19,0
32,3,232855,9,4,8,2,4,0,0,0,40,19,0
55,6,171328,10,5,7,2,4,0,0,0,35,19,0
64,3,144182,9,7,13,6,5,0,0,0,23,19,0
34,3,102858,9,2,7,2,5,1,0,0,40,19,0
19,5,199495,10,4,10,5,5,1,0,0,60,19,0
58,3,209438,10,1,15,2,4,0,0,0,40,19,0
46,3,74895,12,6,12,3,5,1,0,1485,55,19,0
44,3,184378,11,6,2,3,5,1,0,0,40,19,0
31,3,446512,10,2,15,2,4,0,0,0,40,19,0
31,2,113688,9,4,8,2,5,0,0,0,40,19,0
39,3,333305,10,6,6,4,5,0,0,0,45,19,1
19,3,118535,8,4,6,5,5,0,0,0,18,19,0
56,3,76142,9,1,15,2,5,0,0,0,40,19,0
53,6,38795,5,6,2,3,5,1,0,0,40,19,0
68,3,208478,14,6,13,3,5,1,0,0,18,25,0
69,3,203313,9,7,15,6,5,0,991,0,18,19,0
62,3,247483,10,6,6,3,5,1,0,0,40,19,1
62,4,198686,9,6,15,3,5,1,0,0,40,19,0
39,3,56118,9,1,15,2,5,0,0,0,40,19,0
45,2,359808,12,4,2,6,5,1,0,0,40,19,0
29,3,231554,10,6,7,3,4,1,0,0,50,19,0
33,3,34848,10,6,15,3,5,1,0,0,40,19,0
34,3,199934,10,6,8,3,4,1,7298,0,40,19,1
29,3,196243,9,4,8,6,5,0,0,0,40,19,0
65,1,66360,7,6,2,3,5,1,6418,0,35,19,1
18,3,189487,10,4,6,5,5,0,0,0,35,19,0
22,3,194848,9,4,5,5,5,1,0,0,40,19,0
30,3,167309,13,6,7,3,5,1,0,1902,40,19,1
44,3,192878,13,6,8,3,5,1,0,0,40,19,1
48,3,70209,10,1,13,2,5,0,0,0,20,19,0
52,2,123011,9,1,7,6,5,1,0,0,45,19,0
53,7,135339,13,6,2,3,2,1,7688,0,20,20,1
48,2,497486,9,5,7,2,5,0,1471,0,40,19,0
25,3,178478,13,4,7,5,5,0,0,0,40,19,0
41,3,149909,13,6,6,3,5,1,7688,0,50,19,1
37,3,103323,9,4,12,6,5,1,0,0,40,19,0
55,3,239404,6,6,14,3,4,1,0,0,45,19,0
67,3,165082,9,4,7,6,5,0,0,0,38,19,0
36,3,389725,10,1,7,6,5,1,0,0,45,19,0
47,3,374580,9,2,6,6,5,0,0,0,52,19,0
36,5,187983,9,4,10,2,5,0,0,0,40,19,0
25,3,259300,13,4,6,6,5,0,0,0,16,19,0
19,3,277695,5,4,5,1,5,1,0,0,16,6,0
24,3,230248,4,2,8,5,5,1,0,0,40,19,0
30,7,196342,10,4,6,5,5,1,0,0,25,19,0
17,3,160968,7,4,7,5,5,1,0,0,16,19,0
28,3,115438,13,4,7,5,5,1,0,0,40,19,0
34,3,231043,11,6,7,3,5,1,3908,0,45,19,0
35,3,129597,10,6,6,3,5,1,0,0,46,19,0
24,6,387108,10,6,9,3,4,1,0,0,40,19,0
43,3,105936,9,6,7,4,5,0,0,0,35,19,1
20,3,107242,9,4,8,6,4,1,0,0,40,25,0
55,3,125000,14,1,2,2,5,1,0,0,40,19,1
22,3,229456,10,4,7,5,4,0,0,0,35,19,0
20,3,230113,10,4,15,5,5,1,0,0,50,19,0
44,3,106698,9,1,15,2,5,0,0,0,40,19,0
38,3,133454,12,4,12,6,5,1,0,0,40,19,0
53,3,295520,5,7,6,2,4,0,0,0,25,19,0
26,3,151551,10,2,6,5,3,1,2597,0,48,19,0
58,3,100313,10,6,9,3,5,1,0,1902,40,19,1
23,3,320294,9,4,2,6,5,1,0,0,40,19,0
53,3,162381,2,6,14,3,5,1,0,0,50,19,0
35,3,183898,9,1,12,2,5,1,2354,0,40,19,0
41,1,32016,9,6,6,3,5,1,0,0,62,19,0
31,3,117028,9,6,8,3,5,1,0,0,40,19,0
50,3,280278,9,7,13,2,4,0,0,0,40,19,0
57,3,342906,5,6,6,3,4,1,0,0,55,19,1
25,3,181598,7,6,11,3,5,1,0,0,40,19,0
23,3,224059,9,6,8,3,5,1,0,0,40,19,0
48,3,148549,13,4,2,6,5,1,0,0,50,19,0
34,3,97355,10,1,6,6,5,0,0,0,60,19,0
37,3,154571,10,6,12,3,2,1,0,0,40,25,0
43,1,140988,13,6,6,1,2,1,0,0,45,39,0
20,3,148409,10,4,6,1,5,1,1055,0,20,19,0
40,6,150755,13,6,13,3,5,1,99999,0,75,19,1
27,3,87006,10,6,7,4,5,0,0,1579,40,19,0
35,3,112158,6,6,12,3,5,1,0,0,40,19,0
33,3,121488,13,4,6,6,5,0,0,0,40,19,0
57,4,283635,10,1,12,6,5,0,0,0,40,19,0
43,3,69758,12,6,11,3,2,1,0,0,40,19,0
40,3,199900,12,6,2,3,5,1,0,1848,55,19,1
54,3,88019,10,1,14,6,5,1,0,0,55,19,0
28,3,31935,10,1,7,6,5,0,0,0,40,19,0
32,3,323055,9,6,12,3,5,1,0,0,40,19,0
49,3,189498,9,6,6,3,5,1,0,0,50,19,1
52,3,89041,9,6,12,3,5,1,0,0,40,19,0
41,3,112507,6,6,14,3,5,1,0,0,60,19,0
19,3,236940,9,4,5,5,5,1,0,0,40,19,0
33,3,278514,9,1,12,5,5,0,0,0,42,19,0
21,5,433330,10,4,10,2,5,1,0,0,40,19,0
25,3,258379,13,6,13,4,5,0,0,0,32,19,0
44,3,162028,7,1,6,2,5,0,0,0,44,19,0
20,3,197997,10,4,13,5,5,1,0,0,40,19,0
46,3,98350,6,5,15,6,2,1,0,0,37,20,0
39,3,165848,9,6,6,3,5,1,0,0,50,19,0
34,3,178615,9,4,1,6,5,1,0,0,40,19,0
19,3,228939,9,4,1,5,5,1,0,0,35,19,0
27,3,210498,9,6,12,3,5,1,5178,0,40,19,1
53,3,154891,5,6,14,3,5,1,0,0,40,19,0
46,3,165937,11,1,8,2,5,1,0,0,40,19,0
23,5,138768,13,4,10,5,5,1,2907,0,40,19,0
39,3,160120,10,4,8,1,2,1,0,0,40,21,0
30,3,382368,9,6,1,3,5,1,0,0,40,19,0
53,3,123011,14,6,2,3,5,1,0,0,45,19,1
33,3,119033,5,6,1,3,5,1,0,0,40,19,0
22,3,496856,10,6,2,4,5,0,0,0,40,19,0
44,3,194049,10,1,15,2,4,0,0,0,35,19,0
30,3,299223,10,1,6,2,3,0,0,0,40,19,0
66,3,174788,10,1,7,6,5,0,0,0,20,19,0
39,3,176101,13,6,12,3,5,1,0,0,40,19,0
37,3,38948,9,6,13,3,5,1,0,0,50,19,1
34,3,271933,9,6,1,4,5,0,0,0,40,19,0
17,3,122041,7,4,12,5,5,1,0,0,20,19,0
43,3,115932,13,4,6,6,5,1,0,0,60,19,1
46,3,265105,13,6,13,3,5,1,0,0,50,19,1
17,3,100828,7,4,15,6,5,1,0,0,20,19,0
60,3,121319,4,6,8,3,5,1,3137,0,40,24,0
63,3,308028,14,6,11,3,5,1,5013,0,40,19,0
42,3,213214,12,6,6,3,5,1,0,0,40,19,0
30,3,348618,5,6,12,3,1,1,0,0,40,6,0
33,3,275632,9,6,14,3,5,1,0,0,40,19,0
43,3,239161,10,6,6,3,3,1,0,0,40,19,0
20,3,215495,5,4,2,1,5,0,0,0,40,6,0
30,3,214063,10,4,5,1,4,1,0,0,72,19,0
37,3,122493,9,6,14,3,5,1,0,0,45,19,0
33,5,211699,10,1,10,2,5,0,0,0,40,19,0
49,7,175622,13,6,13,3,5,1,0,0,40,19,1
65,3,153522,9,7,15,2,5,0,0,0,17,19,0
35,3,258339,15,6,13,3,5,1,0,0,55,19,1
27,3,119793,13,6,12,3,5,1,0,0,40,19,0
33,3,133503,9,6,6,3,5,1,0,1977,45,19,1
18,3,162840,8,4,6,5,5,0,0,0,20,19,0
41,6,67671,14,6,13,3,5,1,0,0,50,19,0
38,3,188888,13,4,2,6,5,1,0,1340,40,19,0
45,3,140644,9,6,8,3,5,1,0,0,40,19,0
18,5,126154,10,4,10,5,5,1,0,0,40,19,0
33,3,245659,10,2,15,2,5,0,0,0,38,28,0
28,3,129624,9,4,1,6,5,1,0,0,40,25,0
47,3,104068,9,1,13,2,3,0,0,0,40,19,0
30,3,337908,12,6,7,4,4,0,0,0,20,19,0
36,3,161141,12,6,13,3,5,1,0,0,40,19,0
21,3,162228,9,4,6,5,5,1,0,0,30,19,0
44,3,116391,13,4,13,6,5,1,0,0,40,19,0
33,3,314310,9,5,6,6,5,1,0,0,20,19,0
61,5,394534,9,6,10,3,4,1,0,0,6,19,0
29,3,308136,10,6,12,3,5,1,0,0,40,19,0
45,3,194698,10,6,12,3,5,1,0,0,40,19,1
18,5,67793,9,4,10,5,5,0,0,0,60,19,0
29,6,302422,11,4,9,6,5,1,0,1564,56,19,1
27,3,289147,13,4,13,5,5,0,0,0,40,19,0
21,3,229826,10,6,8,3,5,1,0,0,20,19,0
22,5,154235,10,6,10,4,5,0,3781,0,35,19,0
49,1,246739,10,6,12,3,5,1,0,0,45,19,1
35,3,188041,10,6,2,3,5,1,0,0,50,19,0
47,3,187440,9,6,12,3,5,1,5178,0,40,19,1
37,6,105266,10,6,14,3,5,1,0,0,40,19,0
37,3,249208,11,6,13,3,5,1,0,0,48,19,1
26,3,203492,9,1,12,6,5,1,0,0,40,19,0
18,5,71076,9,4,10,5,5,1,0,0,40,19,0
55,2,146477,10,6,12,3,5,1,0,0,45,19,0
47,3,201699,12,6,6,3,5,1,5178,0,50,19,1
59,3,205949,9,2,12,2,3,0,0,0,40,19,0
70,3,90245,9,7,7,2,5,0,0,0,5,19,0
53,2,177647,9,6,11,3,5,1,0,0,40,3,1
39,3,126494,9,1,13,2,5,0,0,0,40,19,0
38,3,257735,5,6,1,3,5,1,0,0,40,19,0
33,3,1161363,10,2,11,2,5,0,0,0,50,42,0
19,5,257343,10,4,10,5,5,1,0,0,40,19,0
28,3,221452,9,4,7,6,5,1,0,0,40,19,0
74,3,260669,6,1,15,6,5,0,0,0,1,19,0
40,3,192344,13,6,7,3,5,1,0,0,40,19,1
35,3,80479,11,1,6,6,5,1,0,0,40,19,0
35,7,108808,9,1,12,6,5,1,0,0,50,19,0
41,3,175674,10,6,6,3,5,1,0,0,40,19,1
38,3,272950,10,4,6,6,5,1,0,0,50,19,0
29,7,160786,6,6,12,3,5,1,0,0,35,19,1
46,7,122206,9,6,2,3,5,1,0,0,50,19,0
46,3,121168,9,1,12,6,5,0,0,0,40,19,0
40,3,209547,13,6,13,3,5,1,0,0,60,19,1
29,2,244473,13,6,2,3,5,1,7688,0,40,19,1
39,3,176296,12,6,9,3,4,1,0,0,60,19,0
31,3,91666,9,4,2,5,5,1,0,0,60,19,0
50,6,191025,14,1,2,6,5,0,4650,0,70,19,0
31,4,63704,13,4,13,6,5,0,0,0,40,19,0
27,3,31659,10,6,12,3,5,1,0,0,45,19,0
27,3,191230,10,4,1,6,4,1,0,0,25,19,0
